review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,review_length,normalized_rating,Polarity,Subjectivity,Sentiment
RLIWKTE83X4VZ,B09FM6PDHP,5.0 out of 5 stars JBL earbuds noise canceling,mike masson,5.0,Love these earbuds. Be sure to select the proper size inserts to fit your ears or you don’t get the best sound. Also you can customize the sounds to the EQ. you like the best. Be sure to download the app first.,,AF72FZWK5Z4HJGVU6VMF3FKYALGQ,1,0,Color: WhiteStyle: Headphones,JBL Tune 230NC,42,1.0,0.5055555555555555,0.46790123456790117,Positive
R1Z7JQKJKJNDLW,B09FM6PDHP,5.0 out of 5 stars Quality,bob bulla,5.0,I have two sets of another brand that cost four times more without the quality and features. Best sound and when fully charged they last approximately 5 days. After purchasing the first set I purchased another setfor backup in case I lose the first ones.,,AHK33IPE4ASF4BXJEU46UDXV2XJQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,45,1.0,0.2857142857142857,0.36190476190476195,Positive
R3BOSXYXTMCNSF,B09FM6PDHP,5.0 out of 5 stars Best I have owned,kkvr20,5.0,Most earbuds don't stay out due to oily skin. These are comfortable and rock solid. Didn't even switch eartips. The bass is amazing and the app helps. My other Bluetooth audio cut in and out when I pair them and a controller to my steam deck. These don't cut out.,,AEGJFU2SB5DVHFR2CAAAIL7AVQTQ,1,0,Color: BlueStyle: Headphones,JBL Tune 230NC,50,1.0,0.15714285714285717,0.5071428571428572,Neutral
RM5T590Q53C0B,B09FM6PDHP,4.0 out of 5 stars They don’t seem to be noise-canceling; otherwise good sound,staticandbanal,4.0,"First the minuses: They seem exactly like the non-noise canceling headphones I replaced with them. The instruction book doesn’t mention that feature. I can definitely hear surrounding sounds, and even the slightest breeze on them is very loud. The other downside is that the finger controls are finicky and always seem to activate when I’m just re-positioning them in my ear; then they don’t always work when I actually need to pause music or answer a call.But as basic headphones they’re great. Pluses: the sound is fantastic for the price, the charge lasts most of the day with continuous use, and they charge fast. Unlike the earlier models, they connect to my phone as soon as I open the case, so they’re ready to use by the time I put them on. I’m pretty happy with them for what they cost.",,AGI2E56ITRMHYBF5GZRE6H67ZJYQ,1,17,Color: BlackStyle: Headphones,JBL Tune 230NC,141,0.75,0.2385294117647059,0.5490196078431372,Positive
R1BX7KCZOP3DD2,B09FM6PDHP,5.0 out of 5 stars My favorite earbuds!,Christina,5.0,As of right now these earbuds are my favorite :> They do an amazing job at giving me good audio and have lots of customization that I need! The mic is also really decent and I honestly love these earbuds :>,,AEDV2PLIOFSQX42BWLQLKFLBVDPQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,41,1.0,0.490922619047619,0.787797619047619,Positive
R1BFHAKVCXNHMP,B09FM6PDHP,4.0 out of 5 stars Works well,NordS,4.0,Works like a charm and that app is awesome.,,AHWHT6QUZBLVM2BG2KNGW65X3KWA,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,9,0.75,1.0,1.0,Positive
R3A7JYL6S6Y8JS,B09FM6PDHP,5.0 out of 5 stars Best headphones I have ever owned,Krystal McCollom,5.0,"I had purchased these with the belief that my others (same brand) had gone missing (I have young children so to think they might have tossed them or flushed them is not a stretch). I thought I was getting the same exact pair, but discovered they were to next model up! And I love the sound quality and ability to switch to noise cancellation",,AEHGGCR277TJR6Z7WDS6E5QM456Q,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,64,1.0,0.13125,0.24374999999999997,Neutral
R395S5R8H16B7S,B09FM6PDHP,5.0 out of 5 stars Amazingly good,Darber,5.0,"Noice cancellation is so good, bass is incredible also. If you get the JBL app you’ll get an even better experience, for the price they work amazing.",,AFFKBT4FCEC6QJXMXADM5LZSSVAQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,27,1.0,0.51,0.6799999999999999,Positive
R2G3AK8Q9KZJC5,B09FM6PDHP,5.0 out of 5 stars NICE,Alex Aiezza,5.0,"I am really liking these. Bought it on Prime-days .. so really loving these. Good bass, not huge bass, but again for the money, am very happy.",,AEN5A3DU56YQBYCR2PKX5KTNQVKQ,1,0,Color: BlueStyle: Headphones,JBL Tune 230NC,27,1.0,0.2857142857142857,0.6642857142857144,Positive
RBMM3DDYWW1GQ,B09FM6PDHP,5.0 out of 5 stars THE BEST EARBUDS I'VE OWNED,Melissa Morales,5.0,"I love them. The battery life goes above and beyond, the quality of the sound is perfect, they are super comfortable while working out or lying down and I love the controls.These is actually the second time I buy these. I had the first pair for a year before losing them on a trip. After that I tried more than a few other brands, including Skullcandy and the Samsung Buds 2 Pro and those just didn't measure",,AGAOGTPJDKUYG3JS57VS3ON3HVVQ,1,1,Color: BlackStyle: Headphones,JBL Tune 230NC,77,1.0,0.24305555555555555,0.41884920634920625,Positive
R3JITRGE8E2QQS,B09FM6PDHP,5.0 out of 5 stars Very nice fit most comfortable so far.,"No, just no.",5.0,Wasted money on cheap earbuds then decided to try a better brand. JBL is a leader in sound and I am not disappointed.,,AF7IFDKKF6HGSBX2FV4GA7LAHOVQ,1,0,Color: WhiteStyle: Headphones,JBL Tune 230NC,23,1.0,0.29500000000000004,0.47000000000000003,Positive
RM1OTQ2Y7N2OQ,B09FM6PDHP,5.0 out of 5 stars Better then AirPods (Apple Lover btw),alex,5.0,Absolutely great controls and connectivity. Great app to adjust EQ and settings. Great battery life! Better sound and microphone then AirPods,,AHR24R7RQ47OA2WRW62KRRZNV2RA,1,0,Color: WhiteStyle: Headphones,JBL Tune 230NC,21,1.0,0.7,0.63,Positive
R1G2NAFDCX64NG,B09FM6PDHP,5.0 out of 5 stars Wish I bought it years ago!,R. Edwards,5.0,"Works great! Nice and clear, easy to pair with iPhone. Battery last a long time. Like the multiple ear pieces to fit your size ear.",,AFBRM3CJVFVCYVBWGRUZ7M5VQZYA,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,25,1.0,0.31041666666666673,0.4791666666666667,Positive
RO4LDGEVTMNB7,B09FM6PDHP,5.0 out of 5 stars The sound is very clear.,William C Rentie,5.0,I really like how I can hear the individual on the phone and they can hear me very well and the charge last for 8 hrs. SonI can get 16 hrs of talk and listening time be fore recharging.,,AE5UTWDDLFXM6T5IEQQXVH4UTT5Q,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC,39,1.0,0.1,0.2416666666666667,Neutral
R2KAXEJSJU2V79,B09FM6PDHP,5.0 out of 5 stars Rock Solid Ear buds / headphones,Anand S. Peri,5.0,"I have been using these headphones for about a week now; going on jogs, walks, biking hearing music and taking calls ... these are great at noise cancelling and pumping great quality music. While I'm not saying these are better than Airpods, Bose or Sony but when it comes to the battery life, price and the overall quality of the sound these win IMO.I have tested this against Sony LinkBuds S and while the Noise Cancellation and music quality of Sony was a little better the batter life of Sony was really pathetic ... it lasted 5 hours while the JBL last about 40 hours. Also I felt the fit of the JBL earbuds were more comfortable than Sony which are much smaller.Note its important to turn on the noise cancellation feature and also adjust your music preference in the EQ settings... through the JBL app for the best outcome.",,AEVW4FF2PZC6HAC2Y4PSS5R4NPRQ,1,26,Color: BlackStyle: Headphones,JBL Tune 230NC,150,1.0,0.34453125,0.5041666666666667,Positive
R3O0534U3HHKIN,B09FM6PDHP,5.0 out of 5 stars Great noise cancellation,Destiny,5.0,I got these after losing my airpod pros and the noise cancellation on these are definitely better for the price. Good base and high volume as well.,,AFHSPX5QHEY67VUJI4ZAB7HAHBLQ,1,0,Color: BlueStyle: Headphones,JBL Tune 230NC,27,1.0,0.13999999999999999,0.66,Neutral
R1E98JJK30KTBI,B09FM6PDHP,"4.0 out of 5 stars Great Sound, Weird Quirks",Love,4.0,"Pros:- Sound quality is awesome! Love the ability to use the app for EQ.- Noise cancellation is superior! (So great for shopping during the holidays, you can block out all the crowd chatter and repetitively Christmas music!)- Ability to switch noise cancellation modes is easy! (So you can optionally listen to people speak while cutting out a few decibles like fan noise.)- Build quality is solid!- The JBL app works flawlessly!- They connect to phone and other devices easily, total plug & play!Cons:- They tend to disconnect more often, which isn’t that annoying per se — except it makes a beep sound to alert you that something is wrong. (The Apple earbuds just turn off, so there’s no jarring loud beep in your ears.) This is especially annoying when it happens in the middle of a song.- This one is weird — If you hold the two earbuds in your hand, and they touch in a certain way, it makes a loud chirping noise. (Almost like the feedback of two microphones being too close together.)- They’re kind of bulky, and fall out of my ears more often than the Apple AirPods did. Even after changing the rubber tips. (The bright side is that because they’re so bulky, they’re easier to find on the ground.)- Though you can use the JBL app to find your earbuds, it doesn’t help you find the charging chase.Conclusion:- For $50, I’ll keep ‘em! The sound quality is truly excellent enough to look past the weird quirks.And if they get lost, as most earbuds often do, it won’t break my wallet to do so. (The Apple ones are comfy and have less quirks, but kind of overrated at that price point.)So I would buy JBL earbuds again — though I might look into the smaller models, that maybe (hopefully) aren’t as prone to pop out of the ear like a cartoon bean.",,AFZYWTX4DWEYTGWMVJVRWCJBXPIA,1,50,Color: BlueStyle: Headphones,JBL Tune 230NC,316,0.75,0.17005102040816325,0.6327551020408163,Neutral
